percentatge_volum_embassat,dia,volum_embassat,estaci,nivell_absolut,id
27.1,2002-04-09T00:00:00.000,63.23,Embassament de Susqueda (Osor),307.73,20020409L17116-72-00002
66.7,2004-12-26T00:00:00.000,155.41,Embassament de Susqueda (Osor),336.17,20041226L17116-72-00002
97.4,2010-12-09T00:00:00.000,226.92,Embassament de Susqueda (Osor),349.93,20101209L17116-72-00002
94.9,2004-05-18T00:00:00.000,221.2,Embassament de Susqueda (Osor),349.16,20040518L17116-72-00002
66.7,2016-05-15T00:00:00.000,155.5,Embassament de Susqueda (Osor),336.32,20160515L17116-72-00002
50.9,2000-01-18T00:00:00.000,118.71,Embassament de Susqueda (Osor),326.87,20000118L17116-72-00002
86.5,2004-02-19T00:00:00.000,201.49,Embassament de Susqueda (Osor),345.92,20040219L17116-72-00002
39.8,2005-10-08T00:00:00.000,92.76,Embassament de Susqueda (Osor),318.85,20051008L17116-72-00002
70.2,2004-12-03T00:00:00.000,163.53,Embassament de Susqueda (Osor),338.08,20041203L17116-72-00002
68.2,2004-12-21T00:00:00.000,159,Embassament de Susqueda (Osor),337.02,20041221L17116-72-00002
80.8,2015-09-23T00:00:00.000,188.21,Embassament de Susqueda (Osor),343.29,20150923L17116-72-00002
79.3,2016-03-18T00:00:00.000,184.84,Embassament de Susqueda (Osor),342.63,20160318L17116-72-00002
29.7,2008-05-13T00:00:00.000,69.22,Embassament de Susqueda (Osor),310.17,20080513L17116-72-00002
57.1,2006-12-08T00:00:00.000,133.07,Embassament de Susqueda (Osor),330.68,20061208L17116-72-00002
36.6,2001-10-24T00:00:00.000,85.19,Embassament de Susqueda (Osor),316.19,20011024L17116-72-00002
70.2,2016-06-08T00:00:00.000,163.5,Embassament de Susqueda (Osor),338.18,20160608L17116-72-00002
83.7,2012-06-17T00:00:00.000,195.12,Embassament de Susqueda (Osor),344.57,20120617L17116-72-00002
62.5,2006-11-07T00:00:00.000,145.66,Embassament de Susqueda (Osor),333.82,20061107L17116-72-00002
90.6,2014-01-04T00:00:00.000,211.03,Embassament de Susqueda (Osor),347.41,20140104L17116-72-00002
61.4,2006-01-06T00:00:00.000,143.01,Embassament de Susqueda (Osor),333.17,20060106L17116-72-00002
25,2008-03-23T00:00:00.000,58.33,Embassament de Susqueda (Osor),305.6,20080323L17116-72-00002
64.6,2010-01-10T00:00:00.000,150.54,Embassament de Susqueda (Osor),335.26,20100110L17116-72-00002
95.7,2013-12-10T00:00:00.000,222.94,Embassament de Susqueda (Osor),349.37,20131210L17116-72-00002
51.2,2017-12-17T00:00:00.000,119.18,Embassament de Susqueda (Osor),327.04,20171217L17116-72-00002
89.7,2014-06-07T00:00:00.000,209.06,Embassament de Susqueda (Osor),347.08,20140607L17116-72-00002
74.1,2006-08-08T00:00:00.000,172.66,Embassament de Susqueda (Osor),340.16,20060808L17116-72-00002
96.1,2004-07-05T00:00:00.000,224.01,Embassament de Susqueda (Osor),349.6,20040705L17116-72-00002
57.5,2005-11-09T00:00:00.000,133.93,Embassament de Susqueda (Osor),330.9,20051109L17116-72-00002
57.3,2012-10-13T00:00:00.000,133.53,Embassament de Susqueda (Osor),330.96,20121013L17116-72-00002
80.2,2009-08-06T00:00:00.000,186.96,Embassament de Susqueda (Osor),342.99,20090806L17116-72-00002
53.4,2007-02-09T00:00:00.000,124.44,Embassament de Susqueda (Osor),328.43,20070209L17116-72-00002
80.9,2006-07-23T00:00:00.000,188.56,Embassament de Susqueda (Osor),343.51,20060723L17116-72-00002
92.9,2006-04-10T00:00:00.000,216.57,Embassament de Susqueda (Osor),348.43,20060410L17116-72-00002
25.1,2000-10-10T00:00:00.000,58.46,Embassament de Susqueda (Osor),305.66,20001010L17116-72-00002
91.1,2019-04-14T00:00:00.000,212.23,Embassament de Susqueda (Osor),347.61,20190414L17116-72-00002
48.6,2019-11-28T00:00:00.000,113.26,Embassament de Susqueda (Osor),325.31,20191128L17116-72-00002
85.4,2019-03-22T00:00:00.000,199.09,Embassament de Susqueda (Osor),345.32,20190322L17116-72-00002
69.8,2016-01-04T00:00:00.000,162.66,Embassament de Susqueda (Osor),338,20160104L17116-72-00002
28.8,2000-12-23T00:00:00.000,67.04,Embassament de Susqueda (Osor),309.3,20001223L17116-72-00002
80.8,2002-12-16T00:00:00.000,188.16,Embassament de Susqueda (Osor),343.43,20021216L17116-72-00002
86.1,2003-08-28T00:00:00.000,200.58,Embassament de Susqueda (Osor),345.76,20030828L17116-72-00002
23.2,2002-02-21T00:00:00.000,54.02,Embassament de Susqueda (Osor),303.58,20020221L17116-72-00002
96.9,2013-08-07T00:00:00.000,225.89,Embassament de Susqueda (Osor),349.84,20130807L17116-72-00002
29.1,2007-12-31T00:00:00.000,67.84,Embassament de Susqueda (Osor),309.62,20071231L17116-72-00002
80.7,2019-06-28T00:00:00.000,188,Embassament de Susqueda (Osor),343.24,20190628L17116-72-00002
90.1,2003-08-20T00:00:00.000,210.01,Embassament de Susqueda (Osor),347.37,20030820L17116-72-00002
88.9,2014-01-27T00:00:00.000,207.03,Embassament de Susqueda (Osor),346.73,20140127L17116-72-00002
24.6,2008-02-29T00:00:00.000,57.43,Embassament de Susqueda (Osor),305.19,20080229L17116-72-00002
95.6,2011-10-06T00:00:00.000,222.71,Embassament de Susqueda (Osor),349.33,20111006L17116-72-00002
63.6,2016-09-03T00:00:00.000,148.22,Embassament de Susqueda (Osor),334.66,20160903L17116-72-00002
41.7,2001-08-13T00:00:00.000,97.18,Embassament de Susqueda (Osor),320.34,20010813L17116-72-00002
67.2,2006-10-20T00:00:00.000,156.59,Embassament de Susqueda (Osor),336.45,20061020L17116-72-00002
69,2002-05-20T00:00:00.000,160.7,Embassament de Susqueda (Osor),337.42,20020520L17116-72-00002
56.1,2012-09-28T00:00:00.000,130.76,Embassament de Susqueda (Osor),330.23,20120928L17116-72-00002
92,2012-05-03T00:00:00.000,214.43,Embassament de Susqueda (Osor),347.99,20120503L17116-72-00002
93.6,2013-07-21T00:00:00.000,218,Embassament de Susqueda (Osor),344.37,20130721L17116-72-00002
97.3,2011-02-20T00:00:00.000,226.71,Embassament de Susqueda (Osor),349.9,20110220L17116-72-00002
79.8,2009-09-06T00:00:00.000,185.93,Embassament de Susqueda (Osor),342.79,20090906L17116-72-00002
85.9,2004-03-04T00:00:00.000,200.19,Embassament de Susqueda (Osor),345.69,20040304L17116-72-00002
68.7,2016-07-31T00:00:00.000,159.97,Embassament de Susqueda (Osor),337.4,20160731L17116-72-00002
78.4,2002-09-06T00:00:00.000,182.74,Embassament de Susqueda (Osor),342.33,20020906L17116-72-00002
85.3,2006-06-27T00:00:00.000,198.73,Embassament de Susqueda (Osor),345.43,20060627L17116-72-00002
63.6,2001-05-23T00:00:00.000,148.21,Embassament de Susqueda (Osor),334.44,20010523L17116-72-00002
34.3,2000-07-05T00:00:00.000,79.91,Embassament de Susqueda (Osor),314.26,20000705L17116-72-00002
98.4,2010-10-28T00:00:00.000,229.22,Embassament de Susqueda (Osor),350.29,20101028L17116-72-00002
79.2,2009-01-03T00:00:00.000,184.63,Embassament de Susqueda (Osor),342.72,20090103L17116-72-00002
60.1,2006-12-29T00:00:00.000,140.14,Embassament de Susqueda (Osor),332.46,20061229L17116-72-00002
90.5,2018-12-02T00:00:00.000,210.98,Embassament de Susqueda (Osor),347.4,20181202L17116-72-00002
90.1,2006-05-21T00:00:00.000,209.95,Embassament de Susqueda (Osor),347.36,20060521L17116-72-00002
96.6,2010-07-12T00:00:00.000,225.02,Embassament de Susqueda (Osor),349.63,20100712L17116-72-00002
98.1,2004-06-11T00:00:00.000,228.62,Embassament de Susqueda (Osor),350.32,20040611L17116-72-00002
31.4,2001-12-28T00:00:00.000,73.06,Embassament de Susqueda (Osor),311.67,20011228L17116-72-00002
85.2,2003-07-21T00:00:00.000,198.62,Embassament de Susqueda (Osor),345.41,20030721L17116-72-00002
37.2,2008-06-04T00:00:00.000,86.64,Embassament de Susqueda (Osor),316.71,20080604L17116-72-00002
69.6,2016-04-16T00:00:00.000,162.11,Embassament de Susqueda (Osor),337.88,20160416L17116-72-00002
82.5,2004-08-26T00:00:00.000,192.22,Embassament de Susqueda (Osor),344.22,20040826L17116-72-00002
30.2,2005-07-15T00:00:00.000,70.44,Embassament de Susqueda (Osor),310.65,20050715L17116-72-00002
96.8,2009-02-22T00:00:00.000,225.55,Embassament de Susqueda (Osor),349.84,20090222L17116-72-00002
33.5,2001-11-26T00:00:00.000,78.14,Embassament de Susqueda (Osor),313.6,20011126L17116-72-00002
60.3,2016-09-16T00:00:00.000,140.4,Embassament de Susqueda (Osor),332.73,20160916L17116-72-00002
54.2,2001-02-23T00:00:00.000,126.25,Embassament de Susqueda (Osor),328.91,20010223L17116-72-00002
81.5,2004-09-27T00:00:00.000,189.99,Embassament de Susqueda (Osor),343.79,20040927L17116-72-00002
24.4,2000-11-07T00:00:00.000,56.84,Embassament de Susqueda (Osor),304.92,20001107L17116-72-00002
93.6,2003-06-18T00:00:00.000,218.02,Embassament de Susqueda (Osor),348.66,20030618L17116-72-00002
49.3,2018-01-01T00:00:00.000,114.96,Embassament de Susqueda (Osor),325.81,20180101L17116-72-00002
97.6,2004-06-09T00:00:00.000,227.47,Embassament de Susqueda (Osor),350.14,20040609L17116-72-00002
88.2,2017-04-26T00:00:00.000,205.54,Embassament de Susqueda (Osor),346.46,20170426L17116-72-00002
57.1,2012-12-26T00:00:00.000,133.01,Embassament de Susqueda (Osor),330.83,20121226L17116-72-00002
87,2003-07-18T00:00:00.000,202.63,Embassament de Susqueda (Osor),346.12,20030718L17116-72-00002
31.4,2007-10-19T00:00:00.000,73.14,Embassament de Susqueda (Osor),311.7,20071019L17116-72-00002
31.2,2000-08-21T00:00:00.000,72.75,Embassament de Susqueda (Osor),311.55,20000821L17116-72-00002
85.3,2017-05-18T00:00:00.000,198.74,Embassament de Susqueda (Osor),345.25,20170518L17116-72-00002
32.6,2007-11-17T00:00:00.000,75.96,Embassament de Susqueda (Osor),312.78,20071117L17116-72-00002
48.6,2016-12-03T00:00:00.000,113.22,Embassament de Susqueda (Osor),325.3,20161203L17116-72-00002
61.9,2006-01-04T00:00:00.000,144.28,Embassament de Susqueda (Osor),333.48,20060104L17116-72-00002
55.5,2016-12-27T00:00:00.000,129.24,Embassament de Susqueda (Osor),329.82,20161227L17116-72-00002
91.2,2010-08-02T00:00:00.000,212.55,Embassament de Susqueda (Osor),347.59,20100802L17116-72-00002
64.1,2001-05-16T00:00:00.000,149.33,Embassament de Susqueda (Osor),334.71,20010516L17116-72-00002
68.7,2016-05-25T00:00:00.000,160.04,Embassament de Susqueda (Osor),337.41,20160525L17116-72-00002
97.6,2004-05-08T00:00:00.000,227.41,Embassament de Susqueda (Osor),350.13,20040508L17116-72-00002
47.4,2007-03-01T00:00:00.000,110.48,Embassament de Susqueda (Osor),324.51,20070301L17116-72-00002
28.8,2005-08-07T00:00:00.000,67.12,Embassament de Susqueda (Osor),309.33,20050807L17116-72-00002
78.9,2006-02-18T00:00:00.000,183.9,Embassament de Susqueda (Osor),342.57,20060218L17116-72-00002
36.3,2007-04-09T00:00:00.000,84.69,Embassament de Susqueda (Osor),316.01,20070409L17116-72-00002
78.3,2003-02-09T00:00:00.000,182.54,Embassament de Susqueda (Osor),342.29,20030209L17116-72-00002
86.1,2004-08-13T00:00:00.000,200.64,Embassament de Susqueda (Osor),345.77,20040813L17116-72-00002
31.1,2007-12-22T00:00:00.000,72.57,Embassament de Susqueda (Osor),311.48,20071222L17116-72-00002
97.6,2013-06-20T00:00:00.000,227.39,Embassament de Susqueda (Osor),350.07,20130620L17116-72-00002
95.6,2011-02-26T00:00:00.000,222.68,Embassament de Susqueda (Osor),349.25,20110226L17116-72-00002
97.6,2015-04-12T00:00:00.000,227.35,Embassament de Susqueda (Osor),350.07,20150412L17116-72-00002
92.3,2010-10-10T00:00:00.000,215,Embassament de Susqueda (Osor),348,20101010L17116-72-00002
75.8,2017-07-23T00:00:00.000,176.52,Embassament de Susqueda (Osor),340.96,20170723L17116-72-00002
70.9,2004-12-01T00:00:00.000,165.26,Embassament de Susqueda (Osor),338.48,20041201L17116-72-00002
85.3,2003-12-02T00:00:00.000,198.79,Embassament de Susqueda (Osor),345.44,20031202L17116-72-00002
92.5,2010-07-26T00:00:00.000,215.42,Embassament de Susqueda (Osor),348.07,20100726L17116-72-00002
88.8,2004-01-15T00:00:00.000,207.01,Embassament de Susqueda (Osor),346.87,20040115L17116-72-00002
71.6,2008-12-16T00:00:00.000,166.91,Embassament de Susqueda (Osor),338.86,20081216L17116-72-00002
55.8,2012-12-21T00:00:00.000,130.12,Embassament de Susqueda (Osor),330.06,20121221L17116-72-00002
94,2011-11-07T00:00:00.000,218.99,Embassament de Susqueda (Osor),348.73,20111107L17116-72-00002
41.5,2001-08-18T00:00:00.000,96.78,Embassament de Susqueda (Osor),320.21,20010818L17116-72-00002
96.7,2004-07-16T00:00:00.000,225.3,Embassament de Susqueda (Osor),349.8,20040716L17116-72-00002
63.1,2010-01-30T00:00:00.000,147.05,Embassament de Susqueda (Osor),334.43,20100130L17116-72-00002
29,2007-10-11T00:00:00.000,67.59,Embassament de Susqueda (Osor),309.52,20071011L17116-72-00002
73.6,2007-06-04T00:00:00.000,171.5,Embassament de Susqueda (Osor),339.9,20070604L17116-72-00002
78,2014-03-24T00:00:00.000,181.84,Embassament de Susqueda (Osor),342.04,20140324L17116-72-00002
92.1,2018-12-18T00:00:00.000,214.7,Embassament de Susqueda (Osor),348.03,20181218L17116-72-00002
94.5,2011-09-10T00:00:00.000,220.16,Embassament de Susqueda (Osor),348.93,20110910L17116-72-00002
21.9,2008-02-10T00:00:00.000,51.13,Embassament de Susqueda (Osor),302.13,20080210L17116-72-00002
55.3,2007-01-17T00:00:00.000,128.92,Embassament de Susqueda (Osor),329.61,20070117L17116-72-00002
66.2,2017-02-16T00:00:00.000,154.17,Embassament de Susqueda (Osor),336.07,20170216L17116-72-00002
83.8,2015-09-01T00:00:00.000,195.37,Embassament de Susqueda (Osor),344.64,20150901L17116-72-00002
97.8,2013-07-26T00:00:00.000,227.88,Embassament de Susqueda (Osor),350.15,20130726L17116-72-00002
57.3,2013-01-21T00:00:00.000,133.57,Embassament de Susqueda (Osor),330.97,20130121L17116-72-00002
78.6,2015-09-30T00:00:00.000,183.14,Embassament de Susqueda (Osor),342.29,20150930L17116-72-00002
29.4,2007-10-16T00:00:00.000,68.39,Embassament de Susqueda (Osor),309.84,20071016L17116-72-00002
27.3,2007-10-07T00:00:00.000,63.54,Embassament de Susqueda (Osor),307.86,20071007L17116-72-00002
80.9,2006-03-23T00:00:00.000,188.51,Embassament de Susqueda (Osor),343.5,20060323L17116-72-00002
90.9,2014-01-02T00:00:00.000,211.81,Embassament de Susqueda (Osor),347.54,20140102L17116-72-00002
47.4,2005-05-24T00:00:00.000,110.34,Embassament de Susqueda (Osor),324.47,20050524L17116-72-00002
63,2012-08-20T00:00:00.000,146.86,Embassament de Susqueda (Osor),334.33,20120820L17116-72-00002
76.9,2016-03-28T00:00:00.000,179.14,Embassament de Susqueda (Osor),341.49,20160328L17116-72-00002
50.9,2005-04-27T00:00:00.000,118.57,Embassament de Susqueda (Osor),326.83,20050427L17116-72-00002
46.9,2000-02-11T00:00:00.000,109.2,Embassament de Susqueda (Osor),324.13,20000211L17116-72-00002
64.8,2006-01-30T00:00:00.000,150.94,Embassament de Susqueda (Osor),335.1,20060130L17116-72-00002
64.5,2001-04-05T00:00:00.000,150.32,Embassament de Susqueda (Osor),334.95,20010405L17116-72-00002
71.8,2019-07-25T00:00:00.000,167.18,Embassament de Susqueda (Osor),339.06,20190725L17116-72-00002
66.2,2008-10-22T00:00:00.000,154.2,Embassament de Susqueda (Osor),335.88,20081022L17116-72-00002
54.1,2007-01-21T00:00:00.000,126.1,Embassament de Susqueda (Osor),328.87,20070121L17116-72-00002
82.8,2002-07-10T00:00:00.000,192.85,Embassament de Susqueda (Osor),344.34,20020710L17116-72-00002
71.5,2017-08-03T00:00:00.000,166.61,Embassament de Susqueda (Osor),338.87,20170803L17116-72-00002
69,2012-07-24T00:00:00.000,160.8,Embassament de Susqueda (Osor),337.58,20120724L17116-72-00002
98.2,2010-10-24T00:00:00.000,228.83,Embassament de Susqueda (Osor),350.23,20101024L17116-72-00002
31.7,2000-07-29T00:00:00.000,73.97,Embassament de Susqueda (Osor),312.02,20000729L17116-72-00002
67.6,2006-10-07T00:00:00.000,157.52,Embassament de Susqueda (Osor),336.67,20061007L17116-72-00002
33.4,2007-10-24T00:00:00.000,77.71,Embassament de Susqueda (Osor),313.44,20071024L17116-72-00002
60.8,2008-07-21T00:00:00.000,141.76,Embassament de Susqueda (Osor),332.86,20080721L17116-72-00002
35.3,2001-11-02T00:00:00.000,82.36,Embassament de Susqueda (Osor),315.16,20011102L17116-72-00002
80,2006-07-10T00:00:00.000,186.31,Embassament de Susqueda (Osor),343.06,20060710L17116-72-00002
90.6,2014-05-24T00:00:00.000,211.05,Embassament de Susqueda (Osor),347.41,20140524L17116-72-00002
23.9,2008-01-24T00:00:00.000,55.69,Embassament de Susqueda (Osor),304.38,20080124L17116-72-00002
79.7,2009-09-09T00:00:00.000,185.62,Embassament de Susqueda (Osor),342.73,20090909L17116-72-00002
80.2,2009-10-14T00:00:00.000,186.75,Embassament de Susqueda (Osor),342.95,20091014L17116-72-00002
53.7,2001-02-18T00:00:00.000,125.08,Embassament de Susqueda (Osor),328.6,20010218L17116-72-00002
55.9,2016-10-07T00:00:00.000,130.19,Embassament de Susqueda (Osor),330.08,20161007L17116-72-00002
61.7,2017-02-09T00:00:00.000,143.7,Embassament de Susqueda (Osor),333.55,20170209L17116-72-00002
95.7,2011-10-05T00:00:00.000,223.02,Embassament de Susqueda (Osor),349.38,20111005L17116-72-00002
94.5,2011-02-10T00:00:00.000,220.17,Embassament de Susqueda (Osor),348.85,20110210L17116-72-00002
52.2,2016-12-11T00:00:00.000,121.55,Embassament de Susqueda (Osor),327.71,20161211L17116-72-00002
31.9,2005-07-09T00:00:00.000,74.39,Embassament de Susqueda (Osor),312.18,20050709L17116-72-00002
92.1,2018-12-20T00:00:00.000,214.66,Embassament de Susqueda (Osor),348.02,20181220L17116-72-00002
91,2010-08-03T00:00:00.000,212.08,Embassament de Susqueda (Osor),347.51,20100803L17116-72-00002
97.7,2013-08-01T00:00:00.000,227.59,Embassament de Susqueda (Osor),350.1,20130801L17116-72-00002
51,2001-07-11T00:00:00.000,118.75,Embassament de Susqueda (Osor),326.88,20010711L17116-72-00002
79.7,2009-09-03T00:00:00.000,185.78,Embassament de Susqueda (Osor),342.76,20090903L17116-72-00002
85.4,2019-06-12T00:00:00.000,199.02,Embassament de Susqueda (Osor),345.3,20190612L17116-72-00002
61,2006-01-10T00:00:00.000,142.16,Embassament de Susqueda (Osor),332.96,20060110L17116-72-00002
83.1,2017-06-23T00:00:00.000,193.58,Embassament de Susqueda (Osor),344.3,20170623L17116-72-00002
28.9,2005-07-18T00:00:00.000,67.29,Embassament de Susqueda (Osor),309.4,20050718L17116-72-00002
61.1,2001-06-14T00:00:00.000,142.44,Embassament de Susqueda (Osor),333.03,20010614L17116-72-00002
98.6,2004-06-18T00:00:00.000,229.64,Embassament de Susqueda (Osor),350.48,20040618L17116-72-00002
35.9,2007-11-02T00:00:00.000,83.54,Embassament de Susqueda (Osor),315.59,20071102L17116-72-00002
25.7,2002-04-04T00:00:00.000,59.95,Embassament de Susqueda (Osor),306.32,20020404L17116-72-00002
58.3,2006-12-18T00:00:00.000,135.83,Embassament de Susqueda (Osor),331.38,20061218L17116-72-00002
60.7,2010-02-11T00:00:00.000,141.34,Embassament de Susqueda (Osor),333.04,20100211L17116-72-00002
48.5,2016-11-16T00:00:00.000,113.09,Embassament de Susqueda (Osor),325.26,20161116L17116-72-00002
46,2018-01-16T00:00:00.000,107.25,Embassament de Susqueda (Osor),323.5,20180116L17116-72-00002
98.3,2011-08-10T00:00:00.000,228.96,Embassament de Susqueda (Osor),350.31,20110810L17116-72-00002
86.9,2006-04-04T00:00:00.000,202.51,Embassament de Susqueda (Osor),346.1,20060404L17116-72-00002
90.1,2015-07-01T00:00:00.000,210.01,Embassament de Susqueda (Osor),347.24,20150701L17116-72-00002
97.2,2009-02-19T00:00:00.000,226.39,Embassament de Susqueda (Osor),349.97,20090219L17116-72-00002
78.5,2006-07-29T00:00:00.000,182.83,Embassament de Susqueda (Osor),342.35,20060729L17116-72-00002
93.3,2010-12-26T00:00:00.000,217.42,Embassament de Susqueda (Osor),348.4,20101226L17116-72-00002
79.8,2009-10-09T00:00:00.000,185.83,Embassament de Susqueda (Osor),342.77,20091009L17116-72-00002
79.1,2009-01-04T00:00:00.000,184.24,Embassament de Susqueda (Osor),342.64,20090104L17116-72-00002
96,2013-08-30T00:00:00.000,223.74,Embassament de Susqueda (Osor),349.5,20130830L17116-72-00002
96.9,2011-12-05T00:00:00.000,225.69,Embassament de Susqueda (Osor),349.8,20111205L17116-72-00002
58.4,2012-11-16T00:00:00.000,136.1,Embassament de Susqueda (Osor),331.63,20121116L17116-72-00002
57.1,2012-10-17T00:00:00.000,132.99,Embassament de Susqueda (Osor),330.82,20121017L17116-72-00002
